date,season,city,venue,team1,team2,toss_winner,toss_decision,team1_runs,team1_wickets,team2_runs,team2_wickets,winner,result_type,win_by_runs,win_by_wickets,player_of_match,match_referee,umpire1,umpire2,tv_umpire,reserve_umpire,overs_limit,team1_players,team2_players
2021-10-01,2021,Dubai,Dubai International Cricket Stadium,Kolkata Knight Riders,Punjab Kings,Punjab Kings,field,165,7,168,5,Punjab Kings,complete,0,5,KL Rahul,M Nayyar,KN Ananthapadmanabhan,RK Illingworth,AY Dandekar,J Madanagopal,20,"VR Iyer, Shubman Gill, RA Tripathi, N Rana, EJG Morgan, KD Karthik, TL Seifert, SP Narine, TG Southee, CV Varun, Shivam Mavi","KL Rahul, MA Agarwal, N Pooran, AK Markram, DJ Hooda, M Shahrukh Khan, FA Allen, NT Ellis, Ravi Bishnoi, Mohammed Shami, Arshdeep Singh"
2021-10-02,2021,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,189,4,190,3,Rajasthan Royals,complete,0,7,RD Gaikwad,V Narayan Kutty,CB Gaffaney,VK Sharma,Tapan Sharma,UV Gandhe,20,"RD Gaikwad, F du Plessis, SK Raina, MM Ali, AT Rayudu, RA Jadeja, MS Dhoni, SM Curran, SN Thakur, JR Hazlewood, KM Asif","E Lewis, YBK Jaiswal, SV Samson, S Dube, GD Phillips, DA Miller, R Tewatia, Akash Singh, M Markande, C Sakariya, Mustafizur Rahman"
2021-10-02,2021,Sharjah,Sharjah Cricket Stadium,Mumbai Indians,Delhi Capitals,Delhi Capitals,field,129,8,132,6,Delhi Capitals,complete,0,4,AR Patel,J Srinath,AK Chaudhary,MA Gough,Nitin Menon,Navdeep Singh,20,"RG Sharma, Q de Kock, SA Yadav, SS Tiwary, KA Pollard, HH Pandya, KH Pandya, NM Coulter-Nile, J Yadav, JJ Bumrah, TA Boult","PP Shaw, S Dhawan, SPD Smith, RR Pant, SS Iyer, AR Patel, SO Hetmyer, R Ashwin, K Rabada, Avesh Khan, A Nortje"
2021-10-03,2021,Sharjah,Sharjah Cricket Stadium,Royal Challengers Bangalore,Punjab Kings,Royal Challengers Bangalore,bat,164,7,158,6,Royal Challengers Bangalore,complete,6,0,GJ Maxwell,Prakash Bhatt,KN Ananthapadmanabhan,RK Illingworth,K Srinivasan,YC Barde,20,"V Kohli, D Padikkal, DT Christian, GJ Maxwell, AB de Villiers, Shahbaz Ahmed, KS Bharat, GHS Garton, HV Patel, Mohammed Siraj, YS Chahal","KL Rahul, MA Agarwal, N Pooran, AK Markram, SN Khan, M Shahrukh Khan, MC Henriques, Harpreet Brar, Ravi Bishnoi, Mohammed Shami, Arshdeep Singh"
2021-10-03,2021,Dubai,Dubai International Cricket Stadium,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,115,8,119,4,Kolkata Knight Riders,complete,0,6,Shubman Gill,M Nayyar,J Madanagopal,MA Gough,Navdeep Singh,HAS Khalid,20,"JJ Roy, WP Saha, KS Williamson, PK Garg, Abhishek Sharma, Abdul Samad, JO Holder, Rashid Khan, B Kumar, S Kaul, Umran Malik","Shubman Gill, VR Iyer, RA Tripathi, N Rana, KD Karthik, EJG Morgan, Shakib Al Hasan, SP Narine, TG Southee, CV Varun, Shivam Mavi"
2021-10-04,2021,Dubai,Dubai International Cricket Stadium,Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,136,5,139,7,Delhi Capitals,complete,0,3,AR Patel,J Srinath,AK Chaudhary,Nitin Menon,HAS Khalid,AY Dandekar,20,"RD Gaikwad, F du Plessis, RV Uthappa, MM Ali, AT Rayudu, MS Dhoni, RA Jadeja, DJ Bravo, DL Chahar, SN Thakur, JR Hazlewood","PP Shaw, S Dhawan, SS Iyer, RR Pant, RV Patel, R Ashwin, SO Hetmyer, AR Patel, K Rabada, Avesh Khan, A Nortje"
2021-10-05,2021,Sharjah,Sharjah Cricket Stadium,Rajasthan Royals,Mumbai Indians,Mumbai Indians,field,90,9,94,2,Mumbai Indians,complete,0,8,NM Coulter-Nile,Prakash Bhatt,AK Chaudhary,MA Gough,J Madanagopal,K Srinivasan,20,"E Lewis, YBK Jaiswal, SV Samson, S Dube, GD Phillips, DA Miller, R Tewatia, S Gopal, C Sakariya, K Yadav, Mustafizur Rahman","RG Sharma, Ishan Kishan, SA Yadav, HH Pandya, SS Tiwary, KA Pollard, JDS Neesham, NM Coulter-Nile, J Yadav, JJ Bumrah, TA Boult"
2021-10-06,2021,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,141,7,137,6,Sunrisers Hyderabad,complete,4,0,KS Williamson,V Narayan Kutty,S Ravi,UV Gandhe,CB Gaffaney,Tapan Sharma,20,"JJ Roy, Abhishek Sharma, KS Williamson, PK Garg, Abdul Samad, WP Saha, JO Holder, Rashid Khan, B Kumar, S Kaul, Umran Malik","V Kohli, D Padikkal, DT Christian, KS Bharat, GJ Maxwell, AB de Villiers, Shahbaz Ahmed, GHS Garton, HV Patel, Mohammed Siraj, YS Chahal"
2021-10-07,2021,Sharjah,Sharjah Cricket Stadium,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,171,4,85,10,Kolkata Knight Riders,complete,86,0,Shivam Mavi,M Nayyar,MA Gough,HAS Khalid,YC Barde,Navdeep Singh,20,"Shubman Gill, VR Iyer, N Rana, RA Tripathi, KD Karthik, EJG Morgan, Shakib Al Hasan, SP Narine, LH Ferguson, CV Varun, Shivam Mavi","YBK Jaiswal, LS Livingstone, SV Samson, S Dube, Anuj Rawat, GD Phillips, R Tewatia, CH Morris, JD Unadkat, C Sakariya, Mustafizur Rahman"
2021-10-07,2021,Dubai,Dubai International Cricket Stadium,Chennai Super Kings,Punjab Kings,Punjab Kings,field,134,6,139,4,Punjab Kings,complete,0,6,KL Rahul,J Srinath,K Srinivasan,RK Illingworth,AY Dandekar,J Madanagopal,20,"RD Gaikwad, F du Plessis, MM Ali, RV Uthappa, AT Rayudu, MS Dhoni, RA Jadeja, DJ Bravo, DL Chahar, SN Thakur, JR Hazlewood","KL Rahul, MA Agarwal, SN Khan, M Shahrukh Khan, AK Markram, MC Henriques, CJ Jordan, Harpreet Brar, Ravi Bishnoi, Mohammed Shami, Arshdeep Singh"
2021-10-08,2021,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,235,9,193,8,Mumbai Indians,complete,42,0,Ishan Kishan,V Narayan Kutty,Tapan Sharma,VK Sharma,Unknown,UV Gandhe,20,"RG Sharma, Ishan Kishan, HH Pandya, KA Pollard, SA Yadav, JDS Neesham, KH Pandya, NM Coulter-Nile, PP Chawla, JJ Bumrah, TA Boult","JJ Roy, Abhishek Sharma, MK Pandey, Mohammad Nabi, Abdul Samad, PK Garg, JO Holder, Rashid Khan, WP Saha, S Kaul, Umran Malik"
2021-10-08,2021,Dubai,Dubai International Cricket Stadium,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,164,5,166,3,Royal Challengers Bangalore,complete,0,7,KS Bharat,Prakash Bhatt,KN Ananthapadmanabhan,Nitin Menon,K Srinivasan,Navdeep Singh,20,"PP Shaw, S Dhawan, RR Pant, SS Iyer, SO Hetmyer, RV Patel, AR Patel, R Ashwin, K Rabada, Avesh Khan, A Nortje","V Kohli, D Padikkal, KS Bharat, AB de Villiers, GJ Maxwell, DT Christian, Shahbaz Ahmed, GHS Garton, HV Patel, Mohammed Siraj, YS Chahal"
2021-10-10,2021,Dubai,Dubai International Cricket Stadium,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,field,172,5,173,6,Chennai Super Kings,complete,0,4,RD Gaikwad,J Srinath,Nitin Menon,RK Illingworth,MA Gough,KN Ananthapadmanabhan,20,"PP Shaw, S Dhawan, SS Iyer, AR Patel, RR Pant, SO Hetmyer, TK Curran, R Ashwin, K Rabada, Avesh Khan, A Nortje","RD Gaikwad, F du Plessis, RV Uthappa, SN Thakur, AT Rayudu, MM Ali, MS Dhoni, RA Jadeja, DJ Bravo, DL Chahar, JR Hazlewood"
2021-10-11,2021,Sharjah,Sharjah Cricket Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,bat,138,7,139,6,Kolkata Knight Riders,complete,0,4,SP Narine,M Nayyar,CB Gaffaney,VK Sharma,AK Chaudhary,S Ravi,20,"D Padikkal, V Kohli, KS Bharat, GJ Maxwell, AB de Villiers, Shahbaz Ahmed, DT Christian, HV Patel, GHS Garton, Mohammed Siraj, YS Chahal","Shubman Gill, VR Iyer, RA Tripathi, N Rana, SP Narine, KD Karthik, EJG Morgan, Shakib Al Hasan, LH Ferguson, Shivam Mavi, CV Varun"
2021-10-13,2021,Sharjah,Sharjah Cricket Stadium,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,135,5,136,7,Kolkata Knight Riders,complete,0,3,VR Iyer,M Nayyar,KN Ananthapadmanabhan,MA Gough,CB Gaffaney,AK Chaudhary,20,"PP Shaw, S Dhawan, MP Stoinis, SS Iyer, RR Pant, SO Hetmyer, AR Patel, R Ashwin, K Rabada, Avesh Khan, A Nortje","Shubman Gill, VR Iyer, N Rana, RA Tripathi, KD Karthik, EJG Morgan, Shakib Al Hasan, SP Narine, LH Ferguson, Shivam Mavi, CV Varun"
2021-10-15,2021,Dubai,Dubai International Cricket Stadium,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,192,3,165,9,Chennai Super Kings,complete,27,0,F du Plessis,J Srinath,Nitin Menon,RK Illingworth,S Ravi,VK Sharma,20,"RD Gaikwad, F du Plessis, RV Uthappa, MM Ali, AT Rayudu, MS Dhoni, RA Jadeja, DJ Bravo, SN Thakur, DL Chahar, JR Hazlewood","Shubman Gill, VR Iyer, N Rana, SP Narine, EJG Morgan, KD Karthik, Shakib Al Hasan, RA Tripathi, LH Ferguson, Shivam Mavi, CV Varun"
