date,season,city,venue,team1,team2,toss_winner,toss_decision,team1_runs,team1_wickets,team2_runs,team2_wickets,winner,result_type,win_by_runs,win_by_wickets,player_of_match,match_referee,umpire1,umpire2,tv_umpire,reserve_umpire,overs_limit,team1_players,team2_players
2011-05-06,2011,Bangalore,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,205,6,120,9,Royal Challengers Bangalore,complete,85,0,CH Gayle,AJ Pycroft,Aleem Dar,RB Tiffin,SS Hazare,CK Nandan,20,"CH Gayle, TM Dilshan, V Kohli, AB de Villiers, SS Tiwary, AUK Pathan, M Kaif, A Mithun, DL Vettori, Z Khan, S Aravind","AC Gilchrist, PC Valthaty, AM Nayar, SE Marsh, KD Karthik, Sunny Singh, R McLaren, PP Chawla, RJ Harris, P Kumar, L Ablish"
2011-05-07,2011,Kolkata,Eden Gardens,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,bat,61,2,114,4,Kolkata Knight Riders,complete,10,0,Iqbal Abdulla,Raju Mukherjee,Asad Rauf,PR Reiffel,S Asnani,S Das,20,"EJG Morgan, JH Kallis, G Gambhir, MK Tiwary, YK Pathan, MV Boucher, R Bhatia, Iqbal Abdulla, B Lee, L Balaji, JD Unadkat","MEK Hussey, M Vijay, SK Raina, S Badrinath, JA Morkel, MS Dhoni, WP Saha, R Ashwin, DE Bollinger, SB Jakati, S Randiv"
2011-05-07,2011,Mumbai,Wankhede Stadium,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,178,4,146,10,Mumbai Indians,complete,32,0,AT Rayudu,RS Mahanama,K Hariharan,SJA Taufel,HDPK Dharmasena,VA Kulkarni,20,"AC Blizzard, SR Tendulkar, AT Rayudu, RG Sharma, KA Pollard, A Symonds, TL Suman, DS Kulkarni, Harbhajan Singh, MM Patel, SL Malinga","V Sehwag, DA Warner, CA Ingram, NV Ojha, Y Venugopal Rao, JR Hopes, IK Pathan, Y Nagar, AB Agarkar, M Morkel, S Nadeem"
2011-05-08,2011,Bangalore,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kochi Tuskers Kerala,Kochi Tuskers Kerala,bat,128,1,125,9,Royal Challengers Bangalore,complete,0,9,CH Gayle,AJ Pycroft,Aleem Dar,SS Hazare,RB Tiffin,CK Nandan,20,"CH Gayle, TM Dilshan, V Kohli, AB de Villiers, CA Pujara, M Kaif, SS Tiwary, DL Vettori, Z Khan, S Aravind, A Mithun","M Klinger, BB McCullum, PA Patel, DPMD Jayawardene, BJ Hodge, RA Jadeja, RV Gomez, R Vinay Kumar, RR Powar, RP Singh, P Parameswaran"
2011-05-08,2011,Chandigarh,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Pune Warriors,Kings XI Punjab,bat,119,8,120,5,Pune Warriors,complete,0,5,R Sharma,D Govindjee,SK Tarapore,RJ Tucker,S Ravi,K Bharatan,20,"AC Gilchrist, PC Valthaty, SE Marsh, KD Karthik, DJ Hussey, Mandeep Singh, SD Chitnis, RJ Harris, P Kumar, SJ Srivastava, BA Bhatt","JD Ryder, MK Pandey, RV Uthappa, Yuvraj Singh, CJ Ferguson, AA Jhunjhunwala, MR Marsh, SB Wagh, R Sharma, WD Parnell, B Kumar"
2011-05-09,2011,Jaipur,Sawai Mansingh Stadium,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,133,10,196,3,Chennai Super Kings,complete,63,0,M Vijay,RS Mahanama,K Hariharan,SJA Taufel,HDPK Dharmasena,R Subramanian,20,"SR Watson, R Dravid, AM Rahane, LRPL Taylor, AL Menaria, J Botha, AS Raut, DH Yagnik, A Singh, SK Trivedi, SK Warne","MEK Hussey, M Vijay, SK Raina, MS Dhoni, JA Morkel, S Badrinath, DJ Bravo, WP Saha, R Ashwin, DE Bollinger, SB Jakati"
2011-05-10,2011,Chandigarh,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,163,8,87,10,Kings XI Punjab,complete,76,0,BA Bhatt,D Govindjee,SK Tarapore,RJ Tucker,Unknown,K Bharatan,20,"PC Valthaty, AC Gilchrist, SE Marsh, KD Karthik, DJ Hussey, Mandeep Singh, Bipul Sharma, RJ Harris, P Kumar, SJ Srivastava, BA Bhatt","AC Blizzard, SR Tendulkar, RG Sharma, A Symonds, AT Rayudu, TL Suman, KA Pollard, Harbhajan Singh, DS Kulkarni, SL Malinga, MM Patel"
2011-05-10,2011,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Pune Warriors,Deccan Chargers,bat,136,8,137,4,Pune Warriors,complete,0,6,MR Marsh,GF Labrooy,Asad Rauf,AM Saheba,SL Shastri,C Shamshuddin,20,"S Dhawan, DB Ravi Teja, KC Sangakkara, JP Duminy, DT Christian, B Chipli, S Sohal, A Mishra, DW Steyn, I Sharma, PP Ojha","JD Ryder, MK Pandey, SC Ganguly, RV Uthappa, Yuvraj Singh, CJ Ferguson, MR Marsh, WD Parnell, SB Wagh, R Sharma, B Kumar"
2011-05-11,2011,Jaipur,Sawai Mansingh Stadium,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,146,6,151,1,Royal Challengers Bangalore,complete,0,9,S Aravind,RS Mahanama,HDPK Dharmasena,K Hariharan,SJA Taufel,R Subramanian,20,"SR Watson, R Dravid, AM Rahane, J Botha, LRPL Taylor, AL Menaria, AS Raut, DH Yagnik, SK Warne, SK Trivedi, Pankaj Singh","CH Gayle, TM Dilshan, V Kohli, AB de Villiers, KB Arun Karthik, M Kaif, SS Tiwary, AA Kazi, Z Khan, S Aravind, CK Langeveldt"
2011-05-12,2011,Chennai,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Delhi Daredevils,Chennai Super Kings,bat,176,4,158,6,Chennai Super Kings,complete,18,0,MS Dhoni,GF Labrooy,AM Saheba,SL Shastri,Asad Rauf,K Srinath,20,"MEK Hussey, M Vijay, SK Raina, S Badrinath, MS Dhoni, WP Saha, JA Morkel, DJ Bravo, R Ashwin, DE Bollinger, SB Jakati","NV Ojha, DA Warner, CA Ingram, IK Pathan, Y Venugopal Rao, JR Hopes, AB McDonald, Y Nagar, AB Agarkar, S Nadeem, VR Aaron"
2011-05-13,2011,Indore,Holkar Cricket Stadium,Kochi Tuskers Kerala,Kings XI Punjab,Kings XI Punjab,field,178,7,181,4,Kings XI Punjab,complete,0,6,KD Karthik,Raju Mukherjee,S Asnani,RJ Tucker,PR Reiffel,NA Patwardhan,20,"BB McCullum, DPMD Jayawardene, RA Jadeja, BJ Hodge, OA Shah, PA Patel, RV Gomez, R Vinay Kumar, RP Singh, P Parameswaran, S Sreesanth","AC Gilchrist, PC Valthaty, SE Marsh, KD Karthik, DJ Hussey, Mandeep Singh, Bipul Sharma, SJ Srivastava, PP Chawla, RJ Harris, BA Bhatt"
2011-05-14,2011,Bangalore,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,field,105,6,89,4,Royal Challengers Bangalore,complete,0,4,CH Gayle,AJ Pycroft,RE Koertzen,RB Tiffin,SS Hazare,CK Nandan,20,"CH Gayle, LA Pomersbach, V Kohli, AB de Villiers, M Kaif, KB Arun Karthik, SS Tiwary, A Mithun, Z Khan, S Aravind, CK Langeveldt","JH Kallis, EJG Morgan, G Gambhir, MK Tiwary, YK Pathan, MV Boucher, R Bhatia, Iqbal Abdulla, B Lee, L Balaji, JD Unadkat"
2011-05-14,2011,Mumbai,Wankhede Stadium,Mumbai Indians,Deccan Chargers,Deccan Chargers,bat,125,8,135,6,Deccan Chargers,complete,10,0,A Mishra,D Govindjee,S Ravi,SK Tarapore,SJA Taufel,VA Kulkarni,20,"SR Tendulkar, AC Blizzard, AT Rayudu, RG Sharma, A Symonds, TL Suman, KA Pollard, Harbhajan Singh, SL Malinga, DS Kulkarni, MM Patel","MJ Lumb, S Sohal, KC Sangakkara, JP Duminy, B Chipli, DT Christian, S Dhawan, A Mishra, PP Ojha, I Sharma, Anand Rajan"
2011-05-15,2011,Dharamsala,Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,field,170,6,141,8,Kings XI Punjab,complete,29,0,PP Chawla,GF Labrooy,Asad Rauf,SL Shastri,AM Saheba,K Bharatan,20,"PC Valthaty, AC Gilchrist, SE Marsh, KD Karthik, DJ Hussey, Mandeep Singh, RJ Harris, PP Chawla, SJ Srivastava, P Kumar, BA Bhatt","NV Ojha, DA Warner, Y Venugopal Rao, S Sriram, IK Pathan, JR Hopes, TR Birt, Y Nagar, M Morkel, VR Aaron, AM Salvi"
2011-05-15,2011,Indore,Holkar Cricket Stadium,Kochi Tuskers Kerala,Rajasthan Royals,Kochi Tuskers Kerala,field,98,2,97,10,Kochi Tuskers Kerala,complete,0,8,BJ Hodge,RS Mahanama,PR Reiffel,RJ Tucker,S Asnani,NA Patwardhan,20,"BB McCullum, DPMD Jayawardene, PA Patel, BJ Hodge, OA Shah, RA Jadeja, RP Singh, P Parameswaran, P Prasanth, S Sreesanth, Y Gnaneswara Rao","FY Fazal, R Dravid, SR Watson, AM Rahane, AL Menaria, PR Shah, JDP Oram, SK Warne, AA Chavan, SW Tait, ND Doshi"
2011-05-16,2011,Mumbai,Dr DY Patil Sports Academy,Pune Warriors,Deccan Chargers,Deccan Chargers,field,136,9,138,4,Deccan Chargers,complete,0,6,A Mishra,D Govindjee,S Ravi,SK Tarapore,SJA Taufel,NA Patwardhan,20,"JD Ryder, MK Pandey, SC Ganguly, RV Uthappa, Yuvraj Singh, M Manhas, CJ Ferguson, MR Marsh, WD Parnell, B Kumar, R Sharma","S Sohal, S Dhawan, KC Sangakkara, JP Duminy, DT Christian, B Chipli, DB Ravi Teja, PP Ojha, A Mishra, I Sharma, DW Steyn"
2011-05-17,2011,Dharamsala,Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,bat,232,2,121,10,Kings XI Punjab,complete,111,0,AC Gilchrist,GF Labrooy,Asad Rauf,AM Saheba,SL Shastri,K Bharatan,20,"PC Valthaty, AC Gilchrist, SE Marsh, DJ Hussey, KD Karthik, Mandeep Singh, AM Nayar, SJ Srivastava, PP Chawla, P Kumar, RJ Harris","CH Gayle, SS Tiwary, V Kohli, AB de Villiers, AUK Pathan, M Kaif, KB Arun Karthik, JJ van der Wath, A Mithun, CK Langeveldt, S Aravind"
2011-05-18,2011,Chennai,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Kochi Tuskers Kerala,Chennai Super Kings,bat,152,5,141,5,Chennai Super Kings,complete,11,0,WP Saha,RS Mahanama,HDPK Dharmasena,RE Koertzen,K Hariharan,K Srinath,20,"MEK Hussey, M Vijay, SK Raina, S Badrinath, WP Saha, MS Dhoni, JA Morkel, DJ Bravo, R Ashwin, DE Bollinger, SB Jakati","PA Patel, BB McCullum, Y Gnaneswara Rao, BJ Hodge, RA Jadeja, OA Shah, KM Jadhav, R Vinay Kumar, M Muralitharan, RP Singh, S Sreesanth"
2011-05-19,2011,Mumbai,Dr DY Patil Sports Academy,Pune Warriors,Kolkata Knight Riders,Kolkata Knight Riders,field,118,7,119,3,Kolkata Knight Riders,complete,0,7,YK Pathan,D Govindjee,S Ravi,SJA Taufel,SK Tarapore,NA Patwardhan,20,"JD Ryder, MK Pandey, CJ Ferguson, SC Ganguly, RV Uthappa, Yuvraj Singh, S Rana, WD Parnell, AC Thomas, R Sharma, B Kumar","G Gambhir, SP Goswami, MK Tiwary, YK Pathan, R Bhatia, JH Kallis, RN ten Doeschate, Shakib Al Hasan, B Lee, L Balaji, Iqbal Abdulla"
2011-05-20,2011,Mumbai,Wankhede Stadium,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,133,5,134,0,Rajasthan Royals,complete,0,10,SR Watson,J Srinath,RE Koertzen,PR Reiffel,S Asnani,VA Kulkarni,20,"TL Suman, SR Tendulkar, AT Rayudu, RG Sharma, KA Pollard, JEC Franklin, Harbhajan Singh, A Symonds, DS Kulkarni, MM Patel, SL Malinga","SR Watson, R Dravid, J Botha, AL Menaria, AM Rahane, LRPL Taylor, PR Shah, AA Chavan, SK Warne, A Singh, SK Trivedi"
2011-05-21,2011,Dharamsala,Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Deccan Chargers,Kings XI Punjab,field,116,10,198,2,Deccan Chargers,complete,82,0,S Dhawan,GF Labrooy,Asad Rauf,AM Saheba,SL Shastri,K Bharatan,20,"PC Valthaty, AC Gilchrist, SE Marsh, KD Karthik, R McLaren, AM Nayar, Mandeep Singh, PP Chawla, RJ Harris, P Kumar, BA Bhatt","S Dhawan, DB Ravi Teja, JP Duminy, CL White, KH Devdhar, B Chipli, DT Christian, PP Ojha, A Mishra, DW Steyn, Anand Rajan"
2011-05-21,2011,Delhi,Feroz Shah Kotla,Delhi Daredevils,Pune Warriors,Delhi Daredevils,bat,56,3,0,0,None,no result,0,0,None,AJ Pycroft,SS Hazare,RJ Tucker,RB Tiffin,AK Chaudhary,20,"NV Ojha, DA Warner, MS Wade, CA Ingram, Y Venugopal Rao, JR Hopes, IK Pathan, Y Nagar, VR Aaron, UT Yadav, AB Dinda","MK Pandey, JP Faulkner, SC Ganguly, RV Uthappa, Yuvraj Singh, CJ Ferguson, S Rana, MR Marsh, SS Mundhe, R Sharma, AC Thomas"
2011-05-22,2011,Bangalore,M Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,field,129,2,128,8,Royal Challengers Bangalore,complete,0,8,CH Gayle,RS Mahanama,K Hariharan,RE Koertzen,HDPK Dharmasena,CK Nandan,20,"AB de Villiers, CH Gayle, V Kohli, SS Tiwary, MA Agarwal, M Kaif, LA Pomersbach, DL Vettori, S Aravind, A Mithun, Z Khan","MEK Hussey, M Vijay, SK Raina, S Badrinath, WP Saha, MS Dhoni, DJ Bravo, JA Morkel, R Ashwin, SB Jakati, DE Bollinger"
2011-05-22,2011,Kolkata,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,175,7,178,5,Mumbai Indians,complete,0,5,JEC Franklin,D Govindjee,SK Tarapore,SJA Taufel,S Ravi,S Das,20,"JH Kallis, SP Goswami, G Gambhir, MK Tiwary, YK Pathan, RN ten Doeschate, R Bhatia, Shakib Al Hasan, B Lee, L Balaji, Iqbal Abdulla","TL Suman, SR Tendulkar, Harbhajan Singh, RG Sharma, KA Pollard, JEC Franklin, AT Rayudu, R Sathish, AN Ahmed, RW Price, SL Malinga"
2011-05-24,2011,Mumbai,Wankhede Stadium,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,175,4,177,4,Chennai Super Kings,complete,0,6,SK Raina,RS Mahanama,Asad Rauf,SJA Taufel,PR Reiffel,VA Kulkarni,20,"MA Agarwal, CH Gayle, V Kohli, AB de Villiers, LA Pomersbach, SS Tiwary, M Kaif, DL Vettori, S Aravind, A Mithun, Z Khan","MEK Hussey, M Vijay, SK Raina, S Badrinath, MS Dhoni, JA Morkel, DJ Bravo, WP Saha, R Ashwin, DE Bollinger, SB Jakati"
2011-05-25,2011,Mumbai,Wankhede Stadium,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,148,6,147,7,Mumbai Indians,complete,0,4,MM Patel,RS Mahanama,Asad Rauf,SJA Taufel,PR Reiffel,VN Kulkarni,20,"AC Blizzard, SR Tendulkar, RG Sharma, AT Rayudu, JEC Franklin, KA Pollard, TL Suman, Harbhajan Singh, DS Kulkarni, MM Patel, SL Malinga","G Gambhir, JH Kallis, SP Goswami, MK Tiwary, YK Pathan, RN ten Doeschate, Shakib Al Hasan, R Bhatia, B Lee, L Balaji, Iqbal Abdulla"
2011-05-27,2011,Chennai,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,185,4,142,8,Royal Challengers Bangalore,complete,43,0,CH Gayle,RS Mahanama,Asad Rauf,SJA Taufel,HDPK Dharmasena,K Srinath,20,"MA Agarwal, CH Gayle, V Kohli, AB de Villiers, LA Pomersbach, SS Tiwary, DL Vettori, S Aravind, A Mithun, Z Khan, J Syed Mohammad","AC Blizzard, SR Tendulkar, Harbhajan Singh, RG Sharma, JEC Franklin, AT Rayudu, KA Pollard, R Sathish, SL Malinga, AN Ahmed, MM Patel"
2011-05-28,2011,Chennai,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,205,5,147,8,Chennai Super Kings,complete,58,0,M Vijay,RS Mahanama,Asad Rauf,SJA Taufel,HDPK Dharmasena,K Srinath,20,"MEK Hussey, M Vijay, MS Dhoni, SK Raina, JA Morkel, S Badrinath, DJ Bravo, WP Saha, R Ashwin, DE Bollinger, SB Jakati","MA Agarwal, CH Gayle, V Kohli, AB de Villiers, LA Pomersbach, SS Tiwary, DL Vettori, A Mithun, Z Khan, J Syed Mohammad, S Aravind"
