date,season,city,venue,team1,team2,toss_winner,toss_decision,team1_runs,team1_wickets,team2_runs,team2_wickets,winner,result_type,win_by_runs,win_by_wickets,player_of_match,match_referee,umpire1,umpire2,tv_umpire,reserve_umpire,overs_limit,team1_players,team2_players
2018-05-13,2018,Pune,Maharashtra Cricket Association Stadium,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,179,4,180,2,Chennai Super Kings,complete,0,8,AT Rayudu,M Nayyar,M Erasmus,YC Barde,AY Dandekar,HAS Khalid,20,"S Dhawan, AD Hales, KS Williamson, MK Pandey, DJ Hooda, Shakib Al Hasan, SP Goswami, Rashid Khan, B Kumar, S Kaul, Sandeep Sharma","SR Watson, AT Rayudu, SK Raina, MS Dhoni, SW Billings, DJ Bravo, RA Jadeja, DJ Willey, Harbhajan Singh, DL Chahar, SN Thakur"
2018-05-13,2018,Mumbai,Wankhede Stadium,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,168,6,171,3,Rajasthan Royals,complete,0,7,JC Buttler,J Srinath,Nitin Menon,S Ravi,C Shamshuddin,UV Gandhe,20,"SA Yadav, E Lewis, RG Sharma, Ishan Kishan, HH Pandya, KH Pandya, BCJ Cutting, JP Duminy, MJ McClenaghan, M Markande, JJ Bumrah","DJM Short, JC Buttler, AM Rahane, SV Samson, BA Stokes, STR Binny, JC Archer, K Gowtham, S Gopal, JD Unadkat, DS Kulkarni"
2018-05-14,2018,Indore,Holkar Cricket Stadium,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,88,10,92,0,Royal Challengers Bangalore,complete,0,10,UT Yadav,AJ Pycroft,BNJ Oxenford,VK Sharma,CK Nandan,GR Sadashiv Iyer,20,"KL Rahul, CH Gayle, KK Nair, AJ Finch, MP Stoinis, MA Agarwal, AR Patel, R Ashwin, AJ Tye, MM Sharma, AS Rajpoot","V Kohli, PA Patel, MM Ali, AB de Villiers, Mandeep Singh, SN Khan, C de Grandhomme, TG Southee, UT Yadav, Mohammed Siraj, YS Chahal"
2018-05-15,2018,Kolkata,Eden Gardens,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,142,10,145,4,Kolkata Knight Riders,complete,0,6,Kuldeep Yadav,M Nayyar,AK Chaudhary,HDPK Dharmasena,VA Kulkarni,K Srinath,20,"RA Tripathi, JC Buttler, AM Rahane, SV Samson, BA Stokes, STR Binny, K Gowtham, JD Unadkat, IS Sodhi, JC Archer, Anureet Singh","SP Narine, CA Lynn, RV Uthappa, N Rana, KD Karthik, AD Russell, Shubman Gill, Shivam Mavi, JPR Scantlebury-Searles, Kuldeep Yadav, M Prasidh Krishna"
2018-05-16,2018,Mumbai,Wankhede Stadium,Mumbai Indians,Kings XI Punjab,Kings XI Punjab,field,186,8,183,5,Mumbai Indians,complete,3,0,JJ Bumrah,J Srinath,M Erasmus,Nitin Menon,YC Barde,UV Gandhe,20,"SA Yadav, E Lewis, Ishan Kishan, RG Sharma, KH Pandya, KA Pollard, HH Pandya, BCJ Cutting, MJ McClenaghan, M Markande, JJ Bumrah","KL Rahul, CH Gayle, AJ Finch, MP Stoinis, AR Patel, Yuvraj Singh, MK Tiwary, R Ashwin, AJ Tye, MM Sharma, AS Rajpoot"
2018-05-17,2018,Bengaluru,M.Chinnaswamy Stadium,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,218,6,204,3,Royal Challengers Bangalore,complete,14,0,AB de Villiers,Prakash Bhatt,AY Dandekar,S Ravi,C Shamshuddin,HAS Khalid,20,"PA Patel, V Kohli, AB de Villiers, MM Ali, C de Grandhomme, Mandeep Singh, SN Khan, TG Southee, UT Yadav, Mohammed Siraj, YS Chahal","S Dhawan, AD Hales, KS Williamson, MK Pandey, DJ Hooda, Shakib Al Hasan, SP Goswami, Rashid Khan, S Kaul, Sandeep Sharma, Basil Thampi"
2018-05-18,2018,Delhi,Arun Jaitley Stadium,Delhi Daredevils,Chennai Super Kings,Chennai Super Kings,field,162,5,128,6,Delhi Daredevils,complete,34,0,HV Patel,M Nayyar,HDPK Dharmasena,VA Kulkarni,CK Nandan,K Srinath,20,"PP Shaw, SS Iyer, RR Pant, GJ Maxwell, V Shankar, Abhishek Sharma, HV Patel, A Mishra, S Lamichhane, TA Boult, Avesh Khan","SR Watson, AT Rayudu, SK Raina, MS Dhoni, SW Billings, RA Jadeja, DJ Bravo, DL Chahar, Harbhajan Singh, SN Thakur, L Ngidi"
2018-05-19,2018,Hyderabad,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,172,9,173,5,Kolkata Knight Riders,complete,0,5,CA Lynn,Prakash Bhatt,AK Chaudhary,S Ravi,AY Dandekar,HAS Khalid,20,"S Dhawan, SP Goswami, KS Williamson, MK Pandey, YK Pathan, CR Brathwaite, Shakib Al Hasan, Rashid Khan, B Kumar, S Kaul, Sandeep Sharma","CA Lynn, SP Narine, RV Uthappa, KD Karthik, AD Russell, N Rana, Shubman Gill, PP Chawla, JPR Scantlebury-Searles, Kuldeep Yadav, M Prasidh Krishna"
2018-05-19,2018,Jaipur,Sawai Mansingh Stadium,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,bat,164,5,134,10,Rajasthan Royals,complete,30,0,S Gopal,AJ Pycroft,BNJ Oxenford,VK Sharma,C Shamshuddin,GR Sadashiv Iyer,20,"RA Tripathi, JC Archer, AM Rahane, SV Samson, H Klaasen, K Gowtham, STR Binny, S Gopal, IS Sodhi, JD Unadkat, B Laughlin","V Kohli, PA Patel, AB de Villiers, MM Ali, Mandeep Singh, C de Grandhomme, SN Khan, TG Southee, UT Yadav, Mohammed Siraj, YS Chahal"
2018-05-20,2018,Delhi,Arun Jaitley Stadium,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,bat,174,4,163,10,Delhi Daredevils,complete,11,0,A Mishra,M Nayyar,HDPK Dharmasena,CK Nandan,VA Kulkarni,K Srinath,20,"PP Shaw, GJ Maxwell, SS Iyer, RR Pant, V Shankar, Abhishek Sharma, HV Patel, A Mishra, S Lamichhane, TA Boult, LE Plunkett","SA Yadav, E Lewis, Ishan Kishan, KA Pollard, RG Sharma, KH Pandya, HH Pandya, BCJ Cutting, M Markande, JJ Bumrah, Mustafizur Rahman"
2018-05-20,2018,Pune,Maharashtra Cricket Association Stadium,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,153,10,159,5,Chennai Super Kings,complete,0,5,L Ngidi,J Srinath,Nitin Menon,YC Barde,M Erasmus,UV Gandhe,20,"KL Rahul, CH Gayle, AJ Finch, MK Tiwary, DA Miller, KK Nair, AR Patel, R Ashwin, AJ Tye, MM Sharma, AS Rajpoot","AT Rayudu, F du Plessis, SK Raina, SW Billings, Harbhajan Singh, DL Chahar, MS Dhoni, DJ Bravo, RA Jadeja, SN Thakur, L Ngidi"
2018-05-22,2018,Mumbai,Wankhede Stadium,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,139,7,140,8,Chennai Super Kings,complete,0,2,F du Plessis,AJ Pycroft,C Shamshuddin,M Erasmus,S Ravi,YC Barde,20,"S Dhawan, SP Goswami, KS Williamson, MK Pandey, Shakib Al Hasan, YK Pathan, CR Brathwaite, B Kumar, Rashid Khan, S Kaul, Sandeep Sharma","SR Watson, F du Plessis, SK Raina, AT Rayudu, MS Dhoni, DJ Bravo, RA Jadeja, DL Chahar, Harbhajan Singh, SN Thakur, L Ngidi"
2018-05-23,2018,Kolkata,Eden Gardens,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,169,7,144,4,Kolkata Knight Riders,complete,25,0,AD Russell,J Srinath,AK Chaudhary,Nitin Menon,HDPK Dharmasena,A Nand Kishore,20,"SP Narine, CA Lynn, RV Uthappa, N Rana, KD Karthik, Shubman Gill, AD Russell, JPR Scantlebury-Searles, PP Chawla, Kuldeep Yadav, M Prasidh Krishna","AM Rahane, RA Tripathi, SV Samson, H Klaasen, STR Binny, K Gowtham, JC Archer, S Gopal, IS Sodhi, JD Unadkat, B Laughlin"
2018-05-25,2018,Kolkata,Eden Gardens,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,174,7,160,9,Sunrisers Hyderabad,complete,14,0,Rashid Khan,J Srinath,HDPK Dharmasena,Nitin Menon,AK Chaudhary,A Nand Kishore,20,"WP Saha, S Dhawan, KS Williamson, Shakib Al Hasan, DJ Hooda, YK Pathan, CR Brathwaite, Rashid Khan, B Kumar, S Kaul, KK Ahmed","CA Lynn, SP Narine, N Rana, RV Uthappa, KD Karthik, Shubman Gill, AD Russell, PP Chawla, Shivam Mavi, Kuldeep Yadav, M Prasidh Krishna"
2018-05-27,2018,Mumbai,Wankhede Stadium,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,178,6,181,2,Chennai Super Kings,complete,0,8,SR Watson,AJ Pycroft,M Erasmus,S Ravi,Nitin Menon,YC Barde,20,"SP Goswami, S Dhawan, KS Williamson, Shakib Al Hasan, YK Pathan, DJ Hooda, CR Brathwaite, Rashid Khan, B Kumar, S Kaul, Sandeep Sharma","SR Watson, F du Plessis, SK Raina, AT Rayudu, MS Dhoni, DJ Bravo, RA Jadeja, DL Chahar, KV Sharma, SN Thakur, L Ngidi"
