date,season,city,venue,team1,team2,toss_winner,toss_decision,team1_runs,team1_wickets,team2_runs,team2_wickets,winner,result_type,win_by_runs,win_by_wickets,player_of_match,match_referee,umpire1,umpire2,tv_umpire,reserve_umpire,overs_limit,team1_players,team2_players
2019-04-28,2019,Kolkata,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,232,2,198,7,Kolkata Knight Riders,complete,34,0,AD Russell,AJ Pycroft,IJ Gould,Nitin Menon,AY Dandekar,HAS Khalid,20,"Shubman Gill, CA Lynn, AD Russell, KD Karthik, SP Narine, RV Uthappa, N Rana, RK Singh, PP Chawla, HF Gurney, S Sandeep Warrier","Q de Kock, RG Sharma, E Lewis, SA Yadav, KA Pollard, HH Pandya, KH Pandya, BB Sran, RD Chahar, SL Malinga, JJ Bumrah"
2019-04-28,2019,Delhi,Arun Jaitley Stadium,Delhi Capitals,Royal Challengers Bangalore,Delhi Capitals,bat,187,5,171,7,Delhi Capitals,complete,16,0,S Dhawan,J Srinath,BNJ Oxenford,KN Ananthapadmanabhan,C Shamshuddin,N Pandit,20,"PP Shaw, S Dhawan, SS Iyer, RR Pant, CA Ingram, SE Rutherford, AR Patel, S Lamichhane, A Mishra, K Rabada, I Sharma","PA Patel, V Kohli, AB de Villiers, S Dube, H Klaasen, Gurkeerat Singh, MP Stoinis, Washington Sundar, UT Yadav, YS Chahal, Navdeep Saini"
2019-04-29,2019,Hyderabad,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,212,6,167,8,Sunrisers Hyderabad,complete,45,0,DA Warner,M Nayyar,CK Nandan,S Ravi,A Nand Kishore,K Srinivasan,20,"DA Warner, WP Saha, MK Pandey, Mohammad Nabi, KS Williamson, Rashid Khan, V Shankar, Abhishek Sharma, B Kumar, KK Ahmed, Sandeep Sharma","KL Rahul, CH Gayle, MA Agarwal, N Pooran, DA Miller, R Ashwin, P Simran Singh, M Ashwin, Mujeeb Ur Rahman, Mohammed Shami, Arshdeep Singh"
2019-04-30,2019,Bengaluru,M.Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,field,62,7,41,1,None,no result,0,0,None,V Narayan Kutty,NJ Llong,UV Gandhe,AK Chaudhary,GR Sadashiv Iyer,20,"V Kohli, AB de Villiers, MP Stoinis, H Klaasen, Gurkeerat Singh, PA Patel, P Negi, UT Yadav, Navdeep Saini, K Khejroliya, YS Chahal","SV Samson, LS Livingstone, AM Rahane, SPD Smith, R Parag, STR Binny, MK Lomror, S Gopal, JD Unadkat, VR Aaron, O Thomas"
2019-05-01,2019,Chennai,MA Chidambaram Stadium,Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,179,4,99,10,Chennai Super Kings,complete,80,0,MS Dhoni,AJ Pycroft,AY Dandekar,Nitin Menon,IJ Gould,HAS Khalid,20,"F du Plessis, SR Watson, SK Raina, MS Dhoni, RA Jadeja, AT Rayudu, KM Jadhav, DJ Bravo, DL Chahar, Harbhajan Singh, Imran Tahir","PP Shaw, S Dhawan, SS Iyer, RR Pant, CA Ingram, AR Patel, SE Rutherford, CH Morris, J Suchith, A Mishra, TA Boult"
2019-05-02,2019,Mumbai,Wankhede Stadium,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,171,5,170,8,None,tie,0,0,JJ Bumrah,M Nayyar,CK Nandan,S Ravi,A Nand Kishore,K Srinivasan,20,"RG Sharma, Q de Kock, SA Yadav, E Lewis, HH Pandya, KA Pollard, KH Pandya, BB Sran, RD Chahar, SL Malinga, JJ Bumrah","WP Saha, MJ Guptill, MK Pandey, KS Williamson, V Shankar, Abhishek Sharma, Mohammad Nabi, Rashid Khan, B Kumar, KK Ahmed, Basil Thampi"
2019-05-03,2019,Chandigarh,Punjab Cricket Association IS Bindra Stadium,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,183,6,185,3,Kolkata Knight Riders,complete,0,7,Shubman Gill,J Srinath,BNJ Oxenford,C Shamshuddin,KN Ananthapadmanabhan,N Pandit,20,"CH Gayle, KL Rahul, MA Agarwal, N Pooran, Mandeep Singh, SM Curran, R Ashwin, AJ Tye, Mohammed Shami, M Ashwin, Arshdeep Singh","Shubman Gill, CA Lynn, RV Uthappa, AD Russell, KD Karthik, SP Narine, N Rana, RK Singh, PP Chawla, HF Gurney, S Sandeep Warrier"
2019-05-04,2019,Bengaluru,M.Chinnaswamy Stadium,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,175,7,178,6,Royal Challengers Bangalore,complete,0,4,SO Hetmyer,V Narayan Kutty,AK Chaudhary,NJ Llong,UV Gandhe,Unknown,20,"WP Saha, MJ Guptill, MK Pandey, KS Williamson, V Shankar, YK Pathan, Mohammad Nabi, Rashid Khan, B Kumar, KK Ahmed, Basil Thampi","PA Patel, V Kohli, AB de Villiers, SO Hetmyer, Gurkeerat Singh, C de Grandhomme, Washington Sundar, UT Yadav, K Khejroliya, YS Chahal, Navdeep Saini"
2019-05-04,2019,Delhi,Arun Jaitley Stadium,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,bat,115,9,121,5,Delhi Capitals,complete,0,5,A Mishra,AJ Pycroft,AY Dandekar,IJ Gould,Nitin Menon,HAS Khalid,20,"AM Rahane, LS Livingstone, SV Samson, MK Lomror, S Gopal, R Parag, STR Binny, K Gowtham, IS Sodhi, VR Aaron, O Thomas","PP Shaw, S Dhawan, SS Iyer, RR Pant, CA Ingram, SE Rutherford, AR Patel, KMA Paul, A Mishra, TA Boult, I Sharma"
2019-05-05,2019,Mumbai,Wankhede Stadium,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,133,7,134,1,Mumbai Indians,complete,0,9,HH Pandya,M Nayyar,A Nand Kishore,CK Nandan,S Ravi,K Srinivasan,20,"Shubman Gill, CA Lynn, RV Uthappa, KD Karthik, AD Russell, N Rana, RK Singh, SP Narine, HF Gurney, M Prasidh Krishna, S Sandeep Warrier","Q de Kock, RG Sharma, SA Yadav, Ishan Kishan, HH Pandya, KA Pollard, KH Pandya, RD Chahar, MJ McClenaghan, SL Malinga, JJ Bumrah"
2019-05-05,2019,Chandigarh,Punjab Cricket Association IS Bindra Stadium,Chennai Super Kings,Kings XI Punjab,Kings XI Punjab,field,170,5,173,4,Kings XI Punjab,complete,0,6,KL Rahul,J Srinath,C Shamshuddin,KN Ananthapadmanabhan,BNJ Oxenford,N Pandit,20,"F du Plessis, SR Watson, SK Raina, MS Dhoni, AT Rayudu, KM Jadhav, DJ Bravo, RA Jadeja, DL Chahar, Harbhajan Singh, Imran Tahir","KL Rahul, CH Gayle, N Pooran, MA Agarwal, Mandeep Singh, SM Curran, R Ashwin, AJ Tye, Mohammed Shami, M Ashwin, Harpreet Brar"
2019-05-07,2019,Chennai,MA Chidambaram Stadium,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,131,4,132,4,Mumbai Indians,complete,0,6,SA Yadav,J Srinath,NJ Llong,Nitin Menon,IJ Gould,CK Nandan,20,"F du Plessis, SR Watson, SK Raina, M Vijay, AT Rayudu, MS Dhoni, RA Jadeja, DJ Bravo, DL Chahar, Harbhajan Singh, Imran Tahir","RG Sharma, Q de Kock, SA Yadav, Ishan Kishan, KH Pandya, HH Pandya, KA Pollard, J Yadav, RD Chahar, SL Malinga, JJ Bumrah"
2019-05-08,2019,Visakhapatnam,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,field,162,8,165,8,Delhi Capitals,complete,0,2,RR Pant,AJ Pycroft,BNJ Oxenford,S Ravi,AK Chaudhary,C Shamshuddin,20,"WP Saha, MJ Guptill, MK Pandey, KS Williamson, V Shankar, Mohammad Nabi, DJ Hooda, Rashid Khan, B Kumar, Basil Thampi, KK Ahmed","PP Shaw, S Dhawan, SS Iyer, RR Pant, C Munro, AR Patel, SE Rutherford, KMA Paul, A Mishra, TA Boult, I Sharma"
2019-05-10,2019,Visakhapatnam,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,field,147,9,151,4,Chennai Super Kings,complete,0,6,F du Plessis,AJ Pycroft,BNJ Oxenford,S Ravi,C Shamshuddin,AK Chaudhary,20,"PP Shaw, S Dhawan, C Munro, SS Iyer, RR Pant, AR Patel, SE Rutherford, KMA Paul, A Mishra, TA Boult, I Sharma","F du Plessis, SR Watson, SK Raina, AT Rayudu, MS Dhoni, DJ Bravo, RA Jadeja, DL Chahar, Harbhajan Singh, Imran Tahir, SN Thakur"
2019-05-12,2019,Hyderabad,Rajiv Gandhi International Stadium,Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,149,8,148,7,Mumbai Indians,complete,1,0,JJ Bumrah,J Srinath,IJ Gould,Nitin Menon,NJ Llong,CK Nandan,20,"Q de Kock, RG Sharma, SA Yadav, Ishan Kishan, KH Pandya, KA Pollard, HH Pandya, RD Chahar, MJ McClenaghan, JJ Bumrah, SL Malinga","F du Plessis, SR Watson, SK Raina, AT Rayudu, MS Dhoni, DJ Bravo, RA Jadeja, SN Thakur, DL Chahar, Harbhajan Singh, Imran Tahir"
