date,season,city,venue,team1,team2,toss_winner,toss_decision,team1_runs,team1_wickets,team2_runs,team2_wickets,winner,result_type,win_by_runs,win_by_wickets,player_of_match,match_referee,umpire1,umpire2,tv_umpire,reserve_umpire,overs_limit,team1_players,team2_players
2009-05-17,2009,Bloemfontein,OUTsurance Oval,Delhi Daredevils,Rajasthan Royals,Delhi Daredevils,bat,150,3,136,9,Delhi Daredevils,complete,14,0,AB de Villiers,J Srinath,SS Hazare,IL Howell,HDPK Dharmasena,ZTA Ndamane,20,"G Gambhir, V Sehwag, AB de Villiers, TM Dilshan, KD Karthik, A Mishra, M Manhas, MF Maharoof, AM Salvi, A Nehra, DP Nannes","RJ Quiney, GC Smith, NV Ojha, J Botha, RA Jadeja, YK Pathan, AS Raut, SK Warne, A Singh, SK Trivedi, MM Patel"
2009-05-17,2009,Johannesburg,New Wanderers Stadium,Deccan Chargers,Kings XI Punjab,Deccan Chargers,field,133,8,134,7,Kings XI Punjab,complete,1,0,Yuvraj Singh,S Venkataraghavan,S Ravi,RB Tiffin,GAV Baxter,KH Hurter,20,"AC Gilchrist, HH Gibbs, TL Suman, A Symonds, RG Sharma, Y Venugopal Rao, DB Ravi Teja, RJ Harris, RP Singh, Jaskaran Singh, PP Ojha","S Sohal, SM Katich, LA Pomersbach, Yuvraj Singh, KC Sangakkara, WA Mota, IK Pathan, B Lee, PP Chawla, RR Powar, S Sreesanth"
2009-05-18,2009,Centurion,SuperSport Park,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,188,3,189,3,Kolkata Knight Riders,complete,0,7,BJ Hodge,S Venkataraghavan,SJA Taufel,RB Tiffin,SK Tarapore,JD Cloete,20,"PA Patel, GJ Bailey, SK Raina, MS Dhoni, JA Morkel, S Badrinath, JDP Oram, SB Jakati, L Balaji, M Muralitharan, S Tyagi","BB McCullum, SC Ganguly, BJ Hodge, DJ Hussey, WP Saha, LR Shukla, AB Agarkar, Anureet Singh, M Kartik, AB Dinda, BAW Mendis"
2009-05-19,2009,Johannesburg,New Wanderers Stadium,Royal Challengers Bangalore,Delhi Daredevils,Delhi Daredevils,bat,135,3,134,7,Royal Challengers Bangalore,complete,0,7,JH Kallis,J Srinath,IL Howell,RB Tiffin,S Asnani,KH Hurter,20,"RV Uthappa, JH Kallis, R Dravid, LRPL Taylor, MV Boucher, V Kohli, RE van der Merwe, P Kumar, B Akhil, A Kumble, MK Pandey","G Gambhir, V Sehwag, M Manhas, AB de Villiers, KD Karthik, AB McDonald, Y Nagar, MF Maharoof, DL Vettori, AM Salvi, A Nehra"
2009-05-20,2009,Durban,Kingsmead,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,field,102,6,101,9,Kolkata Knight Riders,complete,0,4,LR Shukla,D Govindjee,BG Jerling,SJA Taufel,SS Hazare,EC Hendrikse,20,"BB McCullum, SC Ganguly, BJ Hodge, Yashpal Singh, DJ Hussey, LR Shukla, SS Shaikh, AB Agarkar, CK Langeveldt, AB Dinda, SS Sarkar","NV Ojha, RJ Quiney, SA Asnodkar, NK Patel, J Botha, YK Pathan, RA Jadeja, T Henderson, SK Warne, MM Patel, A Singh"
2009-05-20,2009,Durban,Kingsmead,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,116,9,92,8,Chennai Super Kings,complete,24,0,M Muralitharan,D Govindjee,BG Jerling,SJA Taufel,SS Hazare,EC Hendrikse,20,"GJ Bailey, PA Patel, SK Raina, S Badrinath, MS Dhoni, JDP Oram, MS Gony, R Ashwin, T Thushara, L Balaji, M Muralitharan","S Sohal, SM Katich, LA Pomersbach, Yuvraj Singh, KC Sangakkara, WA Mota, IK Pathan, B Lee, PP Chawla, RR Powar, S Sreesanth"
2009-05-21,2009,Centurion,SuperSport Park,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,field,166,6,165,8,Delhi Daredevils,complete,0,4,V Sehwag,S Venkataraghavan,IL Howell,S Ravi,SK Tarapore,MW Brown,20,"G Gambhir, DA Warner, V Sehwag, TM Dilshan, R Bhatia, AB de Villiers, KD Karthik, A Mishra, AM Salvi, DP Nannes, PJ Sangwan","ST Jayasuriya, SR Tendulkar, JP Duminy, Mohammad Ashraful, AM Rahane, AM Nayar, PR Shah, Harbhajan Singh, SL Malinga, DS Kulkarni, RA Shaikh"
2009-05-21,2009,Centurion,SuperSport Park,Royal Challengers Bangalore,Deccan Chargers,Royal Challengers Bangalore,bat,170,4,158,6,Royal Challengers Bangalore,complete,12,0,MK Pandey,S Venkataraghavan,IL Howell,S Ravi,SK Tarapore,MW Brown,20,"JH Kallis, MK Pandey, RE van der Merwe, R Dravid, LRPL Taylor, V Kohli, RV Uthappa, MV Boucher, P Kumar, B Akhil, A Kumble","AC Gilchrist, HH Gibbs, TL Suman, A Symonds, RG Sharma, Y Venugopal Rao, AA Bilakhia, RJ Harris, Jaskaran Singh, RP Singh, PP Ojha"
2009-05-22,2009,Centurion,SuperSport Park,Delhi Daredevils,Deccan Chargers,Deccan Chargers,field,153,8,154,4,Deccan Chargers,complete,0,6,AC Gilchrist,S Venkataraghavan,BR Doctrove,DJ Harper,RE Koertzen,JD Cloete,20,"G Gambhir, DA Warner, V Sehwag, TM Dilshan, AB de Villiers, KD Karthik, R Bhatia, A Mishra, PJ Sangwan, DP Nannes, A Nehra","AC Gilchrist, HH Gibbs, AA Bilakhia, TL Suman, A Symonds, RG Sharma, Y Venugopal Rao, RJ Harris, PP Ojha, Harmeet Singh, RP Singh"
2009-05-23,2009,Johannesburg,New Wanderers Stadium,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,field,149,4,146,5,Royal Challengers Bangalore,complete,0,6,MK Pandey,J Srinath,RE Koertzen,SJA Taufel,IL Howell,KH Hurter,20,"JH Kallis, MK Pandey, RE van der Merwe, R Dravid, V Kohli, LRPL Taylor, RV Uthappa, MV Boucher, P Kumar, R Vinay Kumar, A Kumble","PA Patel, ML Hayden, MS Dhoni, SK Raina, JA Morkel, JDP Oram, S Badrinath, SB Jakati, L Balaji, M Muralitharan, MS Gony"
2009-05-24,2009,Johannesburg,New Wanderers Stadium,Royal Challengers Bangalore,Deccan Chargers,Royal Challengers Bangalore,field,137,9,143,6,Deccan Chargers,complete,6,0,A Kumble,J Srinath,RE Koertzen,SJA Taufel,DJ Harper,ZTA Ndamane,20,"JH Kallis, MK Pandey, RE van der Merwe, R Dravid, LRPL Taylor, V Kohli, MV Boucher, RV Uthappa, P Kumar, R Vinay Kumar, A Kumble","AC Gilchrist, HH Gibbs, TL Suman, A Symonds, RG Sharma, Y Venugopal Rao, AA Bilakhia, RJ Harris, PP Ojha, Harmeet Singh, RP Singh"
