date,season,city,venue,team1,team2,toss_winner,toss_decision,team1_runs,team1_wickets,team2_runs,team2_wickets,winner,result_type,win_by_runs,win_by_wickets,player_of_match,match_referee,umpire1,umpire2,tv_umpire,reserve_umpire,overs_limit,team1_players,team2_players
2016-05-14,2016,Kolkata,Eden Gardens,Kolkata Knight Riders,Rising Pune Supergiants,Rising Pune Supergiants,bat,66,2,103,6,Kolkata Knight Riders,complete,0,8,YK Pathan,Chinmay Sharma,A Nand Kishore,BNJ Oxenford,CB Gaffaney,YC Barde,20,"RV Uthappa, G Gambhir, MK Pandey, YK Pathan, Shakib Al Hasan, SA Yadav, AD Russell, PP Chawla, SP Narine, AS Rajpoot, M Morkel","AM Rahane, UT Khawaja, GJ Bailey, SS Tiwary, IK Pathan, MS Dhoni, NLTC Perera, R Ashwin, A Zampa, M Ashwin, AB Dinda"
2016-05-15,2016,Visakhapatnam,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,206,4,126,10,Mumbai Indians,complete,80,0,KH Pandya,Amit Sharma,Nitin Menon,CK Nandan,AK Chaudhary,R Pandit,20,"RG Sharma, MJ Guptill, KH Pandya, KA Pollard, JC Buttler, AT Rayudu, N Rana, Harbhajan Singh, R Vinay Kumar, MJ McClenaghan, JJ Bumrah","MA Agarwal, Q de Kock, KK Nair, SV Samson, RR Pant, JP Duminy, CH Morris, A Mishra, S Nadeem, Imran Tahir, Z Khan"
2016-05-15,2016,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,bat,179,4,180,3,Sunrisers Hyderabad,complete,0,7,HM Amla,M Nayyar,KN Ananthapadmanabhan,M Erasmus,K Bharatan,A Deshmukh,20,"HM Amla, M Vijay, WP Saha, Gurkeerat Singh, DA Miller, GJ Maxwell, MP Stoinis, AR Patel, MM Sharma, Sandeep Sharma, Anureet Singh","DA Warner, S Dhawan, DJ Hooda, Yuvraj Singh, BCJ Cutting, MC Henriques, NV Ojha, KV Sharma, B Kumar, A Nehra, Mustafizur Rahman"
2016-05-16,2016,Kolkata,Eden Gardens,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,183,5,186,1,Royal Challengers Bangalore,complete,0,9,V Kohli,Chinmay Sharma,CB Gaffaney,A Nand Kishore,BNJ Oxenford,YC Barde,20,"RV Uthappa, G Gambhir, MK Pandey, YK Pathan, AD Russell, SA Yadav, Shakib Al Hasan, PP Chawla, SP Narine, AS Rajpoot, M Morkel","CH Gayle, V Kohli, AB de Villiers, SR Watson, KL Rahul, Sachin Baby, STR Binny, CJ Jordan, S Aravind, Iqbal Abdulla, YS Chahal"
2016-05-17,2016,Visakhapatnam,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Rising Pune Supergiants,Delhi Daredevils,Rising Pune Supergiants,field,76,1,121,6,Rising Pune Supergiants,complete,19,0,AB Dinda,RS Mahanama,Nitin Menon,C Shamshuddin,HDPK Dharmasena,Navdeep Singh,20,"AM Rahane, UT Khawaja, GJ Bailey, SS Tiwary, IK Pathan, MS Dhoni, NLTC Perera, R Ashwin, A Zampa, AB Dinda, DL Chahar","Q de Kock, SS Iyer, KK Nair, SV Samson, RR Pant, JP Duminy, CH Morris, NM Coulter-Nile, A Mishra, Z Khan, Mohammed Shami"
2016-05-18,2016,Bangalore,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,211,3,120,9,Royal Challengers Bangalore,complete,82,0,V Kohli,M Nayyar,KN Ananthapadmanabhan,M Erasmus,K Bharatan,A Deshmukh,20,"CH Gayle, V Kohli, AB de Villiers, KL Rahul, SR Watson, Sachin Baby, STR Binny, CJ Jordan, S Aravind, VR Aaron, YS Chahal","M Vijay, HM Amla, WP Saha, DA Miller, Gurkeerat Singh, AR Patel, F Behardien, KJ Abbott, MM Sharma, KC Cariappa, Sandeep Sharma"
2016-05-19,2016,Kanpur,Green Park,Gujarat Lions,Kolkata Knight Riders,Gujarat Lions,field,125,4,124,8,Gujarat Lions,complete,0,6,DR Smith,RS Mahanama,AK Chaudhary,CK Nandan,AY Dandekar,R Pandit,20,"DR Smith, BB McCullum, SK Raina, KD Karthik, AJ Finch, RA Jadeja, DJ Bravo, ER Dwivedi, P Kumar, SB Jakati, DS Kulkarni","RV Uthappa, G Gambhir, MK Pandey, PP Chawla, YK Pathan, Shakib Al Hasan, SA Yadav, JO Holder, SP Narine, M Morkel, AS Rajpoot"
2016-05-20,2016,Raipur,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,field,161,4,158,7,Delhi Daredevils,complete,0,6,KK Nair,S Chaturvedi,A Nand Kishore,BNJ Oxenford,VK Sharma,YC Barde,20,"Q de Kock, RR Pant, KK Nair, JP Duminy, CR Brathwaite, SV Samson, P Negi, A Mishra, Z Khan, J Yadav, NM Coulter-Nile","DA Warner, S Dhawan, DJ Hooda, Yuvraj Singh, MC Henriques, EJG Morgan, NV Ojha, B Kumar, KV Sharma, Mustafizur Rahman, BB Sran"
2016-05-21,2016,Visakhapatnam,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Rising Pune Supergiants,Kings XI Punjab,Kings XI Punjab,bat,173,6,172,7,Rising Pune Supergiants,complete,0,4,MS Dhoni,RS Madugalle,HDPK Dharmasena,Nitin Menon,C Shamshuddin,Navdeep Singh,20,"AM Rahane, UT Khawaja, GJ Bailey, SS Tiwary, MS Dhoni, IK Pathan, NLTC Perera, R Ashwin, A Zampa, AB Dinda, DL Chahar","HM Amla, M Vijay, WP Saha, Gurkeerat Singh, DA Miller, F Behardien, AR Patel, R Dhawan, KJ Abbott, MM Sharma, Sandeep Sharma"
2016-05-21,2016,Kanpur,Green Park,Gujarat Lions,Mumbai Indians,Gujarat Lions,field,173,4,172,8,Gujarat Lions,complete,0,6,SK Raina,RS Mahanama,AK Chaudhary,CK Nandan,AY Dandekar,R Pandit,20,"AJ Finch, BB McCullum, SK Raina, KD Karthik, DR Smith, RA Jadeja, DJ Bravo, ER Dwivedi, SB Jakati, P Kumar, DS Kulkarni","RG Sharma, MJ Guptill, N Rana, KH Pandya, JC Buttler, KA Pollard, HH Pandya, Harbhajan Singh, R Vinay Kumar, MJ McClenaghan, JJ Bumrah"
2016-05-22,2016,Kolkata,Eden Gardens,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,171,6,149,8,Kolkata Knight Riders,complete,22,0,YK Pathan,J Srinath,KN Ananthapadmanabhan,M Erasmus,K Bharatan,A Deshmukh,20,"RV Uthappa, G Gambhir, C Munro, MK Pandey, YK Pathan, JO Holder, Shakib Al Hasan, SA Yadav, AS Rajpoot, SP Narine, Kuldeep Yadav","S Dhawan, DA Warner, NV Ojha, Yuvraj Singh, KS Williamson, DJ Hooda, MC Henriques, KV Sharma, B Kumar, BB Sran, Mustafizur Rahman"
2016-05-22,2016,Raipur,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,138,8,139,4,Royal Challengers Bangalore,complete,0,6,V Kohli,Chinmay Sharma,A Nand Kishore,BNJ Oxenford,VK Sharma,YC Barde,20,"Q de Kock, RR Pant, KK Nair, SV Samson, SW Billings, P Negi, CR Brathwaite, CH Morris, J Yadav, A Mishra, Z Khan","CH Gayle, V Kohli, AB de Villiers, KL Rahul, SR Watson, STR Binny, Sachin Baby, CJ Jordan, Iqbal Abdulla, S Aravind, YS Chahal"
2016-05-24,2016,Bangalore,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,Royal Challengers Bangalore,field,158,10,159,6,Royal Challengers Bangalore,complete,0,4,AB de Villiers,RS Mahanama,AK Chaudhary,HDPK Dharmasena,BNJ Oxenford,A Deshmukh,20,"AJ Finch, BB McCullum, SK Raina, KD Karthik, DR Smith, RA Jadeja, DJ Bravo, ER Dwivedi, P Kumar, DS Kulkarni, SB Jakati","CH Gayle, V Kohli, AB de Villiers, KL Rahul, SR Watson, Sachin Baby, STR Binny, Iqbal Abdulla, CJ Jordan, S Aravind, YS Chahal"
2016-05-25,2016,Delhi,Feroz Shah Kotla,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,162,8,140,8,Sunrisers Hyderabad,complete,22,0,MC Henriques,RS Mahanama,M Erasmus,C Shamshuddin,CK Nandan,Navdeep Singh,20,"DA Warner, S Dhawan, MC Henriques, Yuvraj Singh, DJ Hooda, BCJ Cutting, NV Ojha, B Kumar, Bipul Sharma, BB Sran, Mustafizur Rahman","RV Uthappa, G Gambhir, C Munro, MK Pandey, YK Pathan, SA Yadav, R Sathish, JO Holder, SP Narine, M Morkel, Kuldeep Yadav"
2016-05-27,2016,Delhi,Feroz Shah Kotla,Gujarat Lions,Sunrisers Hyderabad,Sunrisers Hyderabad,field,162,7,163,6,Sunrisers Hyderabad,complete,0,4,DA Warner,RS Mahanama,M Erasmus,CK Nandan,C Shamshuddin,Navdeep Singh,20,"ER Dwivedi, BB McCullum, SK Raina, KD Karthik, AJ Finch, DR Smith, RA Jadeja, DJ Bravo, DS Kulkarni, P Kumar, S Kaushik","DA Warner, S Dhawan, MC Henriques, Yuvraj Singh, DJ Hooda, BCJ Cutting, NV Ojha, Bipul Sharma, B Kumar, BB Sran, TA Boult"
2016-05-29,2016,Bangalore,M Chinnaswamy Stadium,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,200,7,208,7,Sunrisers Hyderabad,complete,8,0,BCJ Cutting,RS Madugalle,HDPK Dharmasena,BNJ Oxenford,AK Chaudhary,A Deshmukh,20,"CH Gayle, V Kohli, AB de Villiers, KL Rahul, SR Watson, Sachin Baby, STR Binny, CJ Jordan, Iqbal Abdulla, S Aravind, YS Chahal","DA Warner, S Dhawan, MC Henriques, Yuvraj Singh, DJ Hooda, BCJ Cutting, NV Ojha, Bipul Sharma, B Kumar, BB Sran, Mustafizur Rahman"
