date,season,city,venue,team1,team2,toss_winner,toss_decision,team1_runs,team1_wickets,team2_runs,team2_wickets,winner,result_type,win_by_runs,win_by_wickets,player_of_match,match_referee,umpire1,umpire2,tv_umpire,reserve_umpire,overs_limit,team1_players,team2_players
2015-05-10,2015,Chennai,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,157,5,145,9,Chennai Super Kings,complete,12,0,RA Jadeja,RR Jadeja,M Erasmus,CK Nandan,CB Gaffaney,Nitin Menon,20,"DR Smith, BB McCullum, SK Raina, F du Plessis, P Negi, MS Dhoni, DJ Bravo, RA Jadeja, R Ashwin, MM Sharma, A Nehra","AM Rahane, SR Watson, SPD Smith, KK Nair, DJ Hooda, SV Samson, JP Faulkner, CH Morris, R Bhatia, Ankit Sharma, PV Tambe"
2015-05-11,2015,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Kings XI Punjab,Sunrisers Hyderabad,bat,185,5,180,7,Sunrisers Hyderabad,complete,5,0,DA Warner,RS Mahanama,AK Chaudhary,HDPK Dharmasena,K Srinivasan,A Nand Kishore,20,"DA Warner, S Dhawan, MC Henriques, EJG Morgan, NV Ojha, KL Rahul, KV Sharma, Bipul Sharma, B Kumar, TA Boult, I Sharma","M Vijay, M Vohra, WP Saha, GJ Maxwell, DA Miller, GJ Bailey, Gurkeerat Singh, AR Patel, BE Hendricks, Anureet Singh, Sandeep Sharma"
2015-05-12,2015,Raipur,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Chennai Super Kings,Chennai Super Kings,bat,120,4,119,6,Delhi Daredevils,complete,0,6,Z Khan,RS Madugalle,RK Illingworth,VA Kulkarni,S Ravi,RM Deshpande,20,"Q de Kock, SS Iyer, JP Duminy, Yuvraj Singh, JA Morkel, KM Jadhav, SS Tiwary, J Yadav, GS Sandhu, Z Khan, S Nadeem","DR Smith, BB McCullum, SK Raina, F du Plessis, MS Dhoni, DJ Bravo, P Negi, RA Jadeja, R Ashwin, MM Sharma, IC Pandey"
2015-05-13,2015,Chandigarh,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,106,6,84,6,Kings XI Punjab,complete,22,0,AR Patel,J Srinath,JD Cloete,C Shamshuddin,CK Nandan,PG Pathak,20,"WP Saha, M Vohra, GJ Maxwell, DA Miller, GJ Bailey, AR Patel, Gurkeerat Singh, R Dhawan, BE Hendricks, Anureet Singh, Sandeep Sharma","CH Gayle, V Kohli, AB de Villiers, Mandeep Singh, KD Karthik, SN Khan, D Wiese, HV Patel, MA Starc, YS Chahal, S Aravind"
2015-05-14,2015,Mumbai,Wankhede Stadium,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,171,4,166,7,Mumbai Indians,complete,5,0,HH Pandya,RR Jadeja,RK Illingworth,VA Kulkarni,RM Deshpande,AY Dandekar,20,"LMP Simmons, PA Patel, RG Sharma, AT Rayudu, KA Pollard, HH Pandya, Harbhajan Singh, J Suchith, MJ McClenaghan, R Vinay Kumar, SL Malinga","RV Uthappa, G Gambhir, MK Pandey, YK Pathan, Shakib Al Hasan, AD Russell, SA Yadav, PP Chawla, UT Yadav, M Morkel, SP Narine"
2015-05-15,2015,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,bat,135,3,83,4,Royal Challengers Bangalore,complete,0,6,V Kohli,RS Mahanama,AK Chaudhary,HDPK Dharmasena,K Srinath,A Nand Kishore,20,"DA Warner, S Dhawan, MC Henriques, EJG Morgan, NV Ojha, KL Rahul, Bipul Sharma, KV Sharma, B Kumar, P Kumar, DW Steyn","CH Gayle, V Kohli, AB de Villiers, Mandeep Singh, KD Karthik, SN Khan, D Wiese, MA Starc, HV Patel, YS Chahal, AB Dinda"
2015-05-16,2015,Mumbai,Brabourne Stadium,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,bat,199,6,190,9,Rajasthan Royals,complete,9,0,SR Watson,RR Jadeja,RM Deshpande,RK Illingworth,VA Kulkarni,AY Dandekar,20,"AM Rahane, SR Watson, SPD Smith, SV Samson, JP Faulkner, KK Nair, CH Morris, DJ Hooda, STR Binny, DS Kulkarni, BB Sran","RV Uthappa, G Gambhir, MK Pandey, YK Pathan, AD Russell, SA Yadav, Shakib Al Hasan, Azhar Mahmood, PP Chawla, UT Yadav, M Morkel"
2015-05-16,2015,Chandigarh,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Chennai Super Kings,Kings XI Punjab,bat,130,7,134,3,Chennai Super Kings,complete,0,7,P Negi,J Srinath,CK Nandan,C Shamshuddin,JD Cloete,VK Sharma,20,"WP Saha, M Vohra, GJ Bailey, GJ Maxwell, Gurkeerat Singh, DA Miller, AR Patel, R Dhawan, BE Hendricks, Anureet Singh, Sandeep Sharma","MEK Hussey, BB McCullum, F du Plessis, SK Raina, MS Dhoni, DJ Bravo, P Negi, RA Jadeja, R Ashwin, A Nehra, IC Pandey"
2015-05-17,2015,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,bat,113,10,114,1,Mumbai Indians,complete,0,9,MJ McClenaghan,RS Mahanama,CB Gaffaney,K Srinath,AK Chaudhary,A Nand Kishore,20,"DA Warner, S Dhawan, MC Henriques, EJG Morgan, KL Rahul, NV Ojha, KV Sharma, A Ashish Reddy, B Kumar, P Kumar, DW Steyn","LMP Simmons, PA Patel, RG Sharma, AT Rayudu, KA Pollard, HH Pandya, Harbhajan Singh, J Suchith, MJ McClenaghan, R Vinay Kumar, SL Malinga"
2015-05-17,2015,Bangalore,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,field,2,0,187,5,None,no result,0,0,None,RS Madugalle,HDPK Dharmasena,K Srinivasan,PG Pathak,Nitin Menon,20,"V Kohli, CH Gayle, AB de Villiers, Mandeep Singh, KD Karthik, SN Khan, D Wiese, MA Starc, HV Patel, YS Chahal, AB Dinda","Q de Kock, SS Iyer, JP Duminy, Yuvraj Singh, KM Jadhav, AD Mathews, SS Tiwary, J Yadav, S Nadeem, GS Sandhu, Z Khan"
2015-05-19,2015,Mumbai,Wankhede Stadium,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,162,10,187,6,Mumbai Indians,complete,25,0,KA Pollard,RS Madugalle,HDPK Dharmasena,RK Illingworth,VA Kulkarni,CK Nandan,20,"DR Smith, MEK Hussey, F du Plessis, SK Raina, MS Dhoni, DJ Bravo, RA Jadeja, P Negi, R Ashwin, MM Sharma, A Nehra","LMP Simmons, PA Patel, RG Sharma, KA Pollard, HH Pandya, AT Rayudu, Harbhajan Singh, J Suchith, MJ McClenaghan, R Vinay Kumar, SL Malinga"
2015-05-20,2015,Pune,Maharashtra Cricket Association Stadium,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,bat,180,4,109,10,Royal Challengers Bangalore,complete,71,0,AB de Villiers,RS Mahanama,AK Chaudhary,C Shamshuddin,CB Gaffaney,K Srinath,20,"CH Gayle, V Kohli, AB de Villiers, Mandeep Singh, KD Karthik, SN Khan, D Wiese, MA Starc, HV Patel, YS Chahal, S Aravind","AM Rahane, SR Watson, SV Samson, SPD Smith, KK Nair, DJ Hooda, JP Faulkner, STR Binny, CH Morris, Ankit Sharma, DS Kulkarni"
2015-05-22,2015,Ranchi,JSCA International Stadium Complex,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,field,140,7,139,8,Chennai Super Kings,complete,0,3,A Nehra,RS Mahanama,AK Chaudhary,CB Gaffaney,C Shamshuddin,K Srinath,20,"DR Smith, MEK Hussey, F du Plessis, SK Raina, MS Dhoni, P Negi, DJ Bravo, RA Jadeja, R Ashwin, MM Sharma, A Nehra","CH Gayle, V Kohli, AB de Villiers, Mandeep Singh, KD Karthik, SN Khan, D Wiese, HV Patel, MA Starc, S Aravind, YS Chahal"
2015-05-24,2015,Kolkata,Eden Gardens,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,202,5,161,8,Mumbai Indians,complete,41,0,RG Sharma,RS Madugalle,HDPK Dharmasena,RK Illingworth,VA Kulkarni,CK Nandan,20,"LMP Simmons, PA Patel, RG Sharma, KA Pollard, AT Rayudu, HH Pandya, Harbhajan Singh, J Suchith, MJ McClenaghan, R Vinay Kumar, SL Malinga","DR Smith, MEK Hussey, SK Raina, MS Dhoni, DJ Bravo, P Negi, F du Plessis, RA Jadeja, R Ashwin, MM Sharma, A Nehra"
